Gender,Age,Height(cm),Weight(kg),Lifestyle,Exercise,Daily Calories Intake,Target,"How motivated are you for being healthy
(in %)",Body Mass Index (BMI),Basal Metabolic Rate (BMR),Type,Body Fat Percentage (BFP),Body Type,"Daily Calorie Need (Based on BMR and Exercise)
(in Calorie)","Total Daily Energy Expenditure (TDEE) (Based on BMR and Lifestyle)
(in Calorie)",Suggestion
0,22,152,74,1,3,3552,0,69,32.03,1695.85,2,27.2949,3,2925,2985,0
0,22,152,78,1,0,3236,1,73,33.76,1750.85,2,29.3725,3,2101,3081,1
0,22,152,82,1,1,2670,2,77,35.49,1805.85,2,31.45,3,2483,3178,4
0,22,152,86,1,2,2817,0,67,37.22,1860.85,2,33.5276,3,2884,3275,0
0,22,152,90,1,3,3102,1,82,38.95,1915.85,2,35.6052,3,3305,3372,1
0,22,152,94,1,0,3226,2,74,40.69,1970.85,2,37.6827,3,2365,3469,2
0,22,152,98,1,1,3851,0,77,42.42,2025.85,2,39.7603,3,2786,3565,0
0,22,152,102,1,2,3955,1,82,44.15,2080.85,2,41.8378,3,3225,3662,1
0,22,158,50,1,3,1990,2,71,20.03,1395.86,2,12.8946,1,2408,2457,2
0,22,158,54,1,0,2834,0,89,21.63,1450.86,2,14.8174,1,1741,2554,0
0,22,158,58,1,1,2518,1,78,23.23,1505.86,2,16.7401,1,2071,2650,1
0,22,158,62,1,2,2912,2,93,24.84,1560.86,2,18.6629,1,2419,2747,4
0,22,158,66,1,3,3470,0,85,26.44,1615.86,2,20.5857,2,2787,2844,3
0,22,158,70,1,0,2647,1,83,28.04,1670.86,2,22.5085,2,2005,2941,2
0,22,158,74,1,1,3858,2,64,29.64,1725.86,2,24.4312,2,2373,3038,2
0,22,158,78,1,2,2852,0,74,31.24,1780.86,2,26.354,3,2760,3134,0
0,22,158,82,1,3,4007,1,61,32.85,1835.86,2,28.2768,3,3167,3231,0
0,22,158,86,1,3,3128,2,84,34.45,1890.86,2,30.1995,3,3262,3328,2
0,22,158,90,1,0,2569,0,92,36.05,1945.86,2,32.1223,3,2335,3425,3
0,22,158,94,1,1,3874,1,63,37.65,2000.86,2,34.0451,3,2751,3522,1
0,22,158,98,1,2,4668,2,86,39.26,2055.86,2,35.9678,3,3187,3618,2
0,22,158,102,1,3,3715,0,63,40.86,2110.86,2,37.8906,3,3641,3715,0
0,22,164,50,1,0,3187,1,65,18.59,1425.88,2,11.1681,1,1711,2510,1
0,22,164,54,1,1,2528,2,79,20.08,1480.88,2,12.9528,1,2036,2606,2
0,22,164,58,1,2,2649,0,74,21.56,1535.88,2,14.7375,1,2381,2703,0
0,22,164,62,1,3,2268,1,83,23.05,1590.88,2,16.5221,1,2744,2800,1
0,22,164,66,1,0,2086,2,70,24.54,1645.88,2,18.3068,1,1975,2897,2
0,22,164,70,1,1,3293,0,61,26.03,1700.88,2,20.0914,2,2339,2994,0
0,22,164,74,1,2,2163,1,69,27.51,1755.88,2,21.8761,2,2722,3090,1
0,22,164,78,1,3,2231,2,63,29.0,1810.88,2,23.6607,2,3124,3187,1
0,22,164,82,1,0,2988,0,90,30.49,1865.88,2,25.4454,3,2239,3284,3
0,22,164,86,1,1,3955,1,95,31.98,1920.88,2,27.23,3,2641,3381,0
0,22,164,90,1,2,2539,2,88,33.46,1975.88,2,29.0147,3,3063,3478,4
0,22,164,94,1,3,2645,0,68,34.95,2030.88,2,30.7993,3,3503,3574,0
0,22,164,98,1,0,2717,1,85,36.44,2085.88,2,32.584,3,2503,3671,1
0,22,164,102,1,1,2788,2,95,37.92,2140.88,2,34.3686,3,2944,3768,4
0,22,170,50,1,2,3254,0,81,17.3,1455.9,2,9.6212,0,2257,2562,1
0,22,170,54,1,3,2074,1,81,18.69,1510.9,2,11.2821,1,2606,2659,1
0,22,170,58,1,0,2508,2,94,20.07,1565.9,2,12.943,1,1879,2756,4
0,22,170,62,1,1,3537,0,87,21.45,1620.9,2,14.6039,1,2229,2853,0
0,22,170,66,1,2,2507,1,95,22.84,1675.9,2,16.2648,1,2598,2950,1
0,22,170,70,1,3,3473,2,78,24.22,1730.9,2,17.9257,1,2986,3046,2
0,22,170,74,1,0,2452,0,78,25.61,1785.9,2,19.5866,2,2143,3143,0
0,22,170,78,1,1,2916,1,88,26.99,1840.9,2,21.2475,2,2531,3240,2
0,22,170,82,1,2,4204,2,84,28.37,1895.9,2,22.9084,2,2939,3337,2
0,22,170,86,1,3,2472,0,68,29.76,1950.9,2,24.5693,2,3365,3434,0
0,22,170,90,1,0,4519,1,80,31.14,2005.9,2,26.2302,3,2407,3530,5
0,22,170,94,1,1,2757,2,94,32.53,2060.9,2,27.8911,3,2834,3627,4
0,22,170,98,1,2,4357,0,87,33.91,2115.9,2,29.552,3,3280,3724,3
0,22,170,102,1,3,4967,1,86,35.29,2170.9,2,31.2129,3,3745,3821,0
0,22,176,50,1,0,2563,2,71,16.14,1485.92,2,8.2298,0,1783,2615,2
0,22,176,54,1,1,3499,0,84,17.43,1540.92,2,9.7794,0,2119,2712,1
0,22,176,58,1,2,3005,1,75,18.72,1595.92,2,11.329,1,2474,2809,1
0,22,176,62,1,3,3196,2,65,20.02,1650.92,2,12.8786,1,2848,2906,2
0,22,176,66,1,0,3603,0,71,21.31,1705.92,2,14.4282,1,2047,3002,0
0,22,176,70,1,1,2417,1,73,22.6,1760.92,2,15.9778,1,2421,3099,1
0,22,176,74,1,2,3036,2,73,23.89,1815.92,2,17.5274,1,2815,3196,2
0,22,176,78,1,3,2865,0,90,25.18,1870.92,2,19.0769,2,3227,3293,3
0,22,176,82,1,0,4068,1,73,26.47,1925.92,2,20.6265,2,2311,3390,1
0,22,176,86,1,1,4149,2,94,27.76,1980.92,2,22.1761,2,2724,3486,2
0,22,176,90,1,2,3332,0,76,29.05,2035.92,2,23.7257,2,3156,3583,0
0,22,176,94,1,3,2944,1,75,30.35,2090.92,2,25.2753,3,3607,3680,1
0,22,176,98,1,3,4192,2,95,31.64,2145.92,2,26.8249,3,3702,3777,2
0,22,176,102,1,0,4145,0,65,32.93,2200.92,2,28.3745,3,2641,3874,0
0,22,182,50,1,1,2935,1,81,15.09,1515.94,2,6.9738,0,2084,2668,1
0,22,182,54,1,2,3345,2,69,16.3,1570.94,2,8.4229,0,2435,2765,2
0,22,182,58,1,3,2604,0,82,17.51,1625.94,2,9.872,0,2805,2862,1
0,22,182,62,1,0,3639,1,81,18.72,1680.94,2,11.3211,1,2017,2958,1
0,22,182,66,1,1,3636,2,79,19.93,1735.94,2,12.7702,1,2387,3055,2
0,22,182,70,1,2,3562,0,74,21.13,1790.94,2,14.2193,1,2776,3152,0
0,22,182,74,1,3,4126,1,63,22.34,1845.94,2,15.6684,1,3184,3249,1
0,22,182,78,1,0,4216,2,67,23.55,1900.94,2,17.1175,1,2281,3346,2
0,22,182,82,1,1,3098,0,61,24.76,1955.94,2,18.5666,1,2689,3442,0
0,22,182,86,1,2,3539,1,76,25.96,2010.94,2,20.0157,2,3117,3539,1
0,22,182,90,1,3,4181,2,88,27.17,2065.94,2,21.4648,2,3564,3636,2
0,22,182,94,1,0,4554,0,84,28.38,2120.94,2,22.9139,2,2545,3733,3
0,22,182,98,1,1,4328,1,76,29.59,2175.94,2,24.363,2,2992,3830,1
0,22,182,102,1,2,3612,2,69,30.79,2230.94,2,25.8121,3,3458,3926,2
0,25,152,50,1,3,1681,0,72,21.64,1345.58,2,15.5195,1,2321,2368,0
0,25,152,54,1,0,3032,1,82,23.37,1400.58,2,17.5971,1,1681,2465,1
0,25,152,58,1,1,2613,2,84,25.1,1455.58,2,19.6747,2,2001,2562,2
0,25,152,62,1,2,2074,0,75,26.84,1510.58,2,21.7522,2,2341,2659,0
0,25,152,66,1,3,3251,1,71,28.57,1565.58,2,23.8298,2,2701,2755,1
0,25,152,70,1,0,3194,2,79,30.3,1620.58,2,25.9073,3,1945,2852,2
0,25,152,74,1,1,2654,0,93,32.03,1675.58,2,27.9849,3,2304,2949,3
0,25,152,78,1,2,2345,1,82,33.76,1730.58,2,30.0625,3,2682,3046,1
0,25,152,82,1,3,3928,2,70,35.49,1785.58,2,32.14,3,3080,3143,2
0,25,152,86,1,0,2494,0,89,37.22,1840.58,2,34.2176,3,2209,3239,3
0,25,152,90,1,1,2369,1,80,38.95,1895.58,2,36.2952,3,2606,3336,1
0,25,152,94,1,2,3021,2,73,40.69,1950.58,2,38.3727,3,3023,3433,4
0,25,152,98,1,3,4271,0,77,42.42,2005.58,2,40.4503,3,3460,3530,0
0,25,152,102,1,0,2792,1,78,44.15,2060.58,2,42.5278,3,2473,3627,1
0,25,158,50,1,1,2712,2,61,20.03,1375.6,2,13.5846,1,1891,2421,2
0,25,158,54,1,2,2694,0,90,21.63,1430.6,2,15.5074,1,2217,2518,0
0,25,158,58,1,3,3138,1,77,23.23,1485.6,2,17.4301,1,2563,2615,1
0,25,158,62,1,0,2928,2,81,24.84,1540.6,2,19.3529,1,1849,2711,4
0,25,158,66,1,1,3258,0,72,26.44,1595.6,2,21.2757,2,2194,2808,0
0,25,158,70,1,2,3689,1,72,28.04,1650.6,2,23.1985,2,2558,2905,1
0,25,158,74,1,3,3422,2,65,29.64,1705.6,2,25.1212,2,2942,3002,2
0,25,158,78,1,0,3749,0,76,31.24,1760.6,2,27.044,3,2113,3099,0
0,25,158,82,1,1,2524,1,79,32.85,1815.6,2,28.9668,3,2496,3195,1
0,25,158,86,1,2,2700,2,87,34.45,1870.6,2,30.8895,3,2899,3292,4
0,25,158,90,1,3,3694,0,78,36.05,1925.6,2,32.8123,3,3322,3389,0
0,25,158,94,1,0,3521,1,73,37.65,1980.6,2,34.7351,3,2377,3486,1
0,25,158,98,1,1,4192,2,61,39.26,2035.6,2,36.6578,3,2799,3583,2
0,25,158,102,1,2,2723,0,62,40.86,2090.6,2,38.5806,3,3240,3679,0
0,25,164,50,1,3,3018,1,81,18.59,1405.62,2,11.8581,1,2425,2474,1
0,25,164,54,1,3,2751,2,84,20.08,1460.62,2,13.6428,1,2520,2571,4
0,25,164,58,1,0,2694,0,84,21.56,1515.62,2,15.4275,1,1819,2667,0
0,25,164,62,1,1,2598,1,67,23.05,1570.62,2,17.2121,1,2160,2764,1
0,25,164,66,1,2,3491,2,81,24.54,1625.62,2,18.9968,1,2520,2861,4
0,25,164,70,1,3,3786,0,88,26.03,1680.62,2,20.7814,2,2899,2958,3
0,25,164,74,1,0,2688,1,74,27.51,1735.62,2,22.5661,2,2083,3055,1
0,25,164,78,1,1,3404,2,61,29.0,1790.62,2,24.3507,2,2462,3151,2
0,25,164,82,1,2,3768,0,67,30.49,1845.62,2,26.1354,3,2861,3248,0
0,25,164,86,1,3,3646,1,85,31.98,1900.62,2,27.92,3,3279,3345,1
0,25,164,90,1,0,3511,2,66,33.46,1955.62,2,29.7047,3,2347,3442,2
0,25,164,94,1,1,3751,0,91,34.95,2010.62,2,31.4893,3,2765,3539,3
0,25,164,98,1,2,4472,1,76,36.44,2065.62,2,33.274,3,3202,3635,0
0,25,164,102,1,3,2687,2,61,37.92,2120.62,2,35.0586,3,3658,3732,4
0,25,170,50,1,0,2603,0,80,17.3,1435.64,2,10.3112,0,1723,2527,1
0,25,170,54,1,1,2728,1,82,18.69,1490.64,2,11.9721,1,2050,2624,1
0,25,170,58,1,2,2666,2,82,20.07,1545.64,2,13.633,1,2396,2720,4
0,25,170,62,1,3,2902,0,80,21.45,1600.64,2,15.2939,1,2761,2817,0
0,25,170,66,1,0,2215,1,61,22.84,1655.64,2,16.9548,1,1987,2914,1
0,25,170,70,1,1,3854,2,88,24.22,1710.64,2,18.6157,1,2352,3011,4
0,25,170,74,1,2,3294,0,90,25.61,1765.64,2,20.2766,2,2737,3108,3
0,25,170,78,1,3,3781,1,88,26.99,1820.64,2,21.9375,2,3141,3204,2
0,25,170,82,1,0,4027,2,70,28.37,1875.64,2,23.5984,2,2251,3301,2
0,25,170,86,1,1,3704,0,63,29.76,1930.64,2,25.2593,2,2655,3398,0
0,25,170,90,1,2,4124,1,67,31.14,1985.64,2,26.9202,3,3078,3495,0
0,25,170,94,1,3,4022,2,95,32.53,2040.64,2,28.5811,3,3520,3592,2
0,25,170,98,1,0,3836,0,69,33.91,2095.64,2,30.242,3,2515,3688,0
0,25,170,102,1,1,2801,1,89,35.29,2150.64,2,31.9029,3,2957,3785,1
0,25,176,50,1,2,1909,2,75,16.14,1465.65,2,8.9198,0,2272,2580,2
0,25,176,54,1,3,2730,0,61,17.43,1520.65,2,10.4694,0,2623,2676,1
0,25,176,58,1,0,2191,1,87,18.72,1575.65,2,12.019,1,1891,2773,1
0,25,176,62,1,1,3157,2,86,20.02,1630.65,2,13.5686,1,2242,2870,4
0,25,176,66,1,2,2462,0,82,21.31,1685.65,2,15.1182,1,2613,2967,0
0,25,176,70,1,3,2972,1,87,22.6,1740.65,2,16.6678,1,3003,3064,1
0,25,176,74,1,0,3508,2,80,23.89,1795.65,2,18.2174,1,2155,3160,4
0,25,176,78,1,1,4137,0,88,25.18,1850.65,2,19.7669,2,2545,3257,3
0,25,176,82,1,2,3589,1,85,26.47,1905.65,2,21.3165,2,2954,3354,2
0,25,176,86,1,3,2968,2,71,27.76,1960.65,2,22.8661,2,3382,3451,1
0,25,176,90,1,0,3122,0,61,29.05,2015.65,2,24.4157,2,2419,3548,0
0,25,176,94,1,1,2952,1,67,30.35,2070.65,2,25.9653,3,2847,3644,1
0,25,176,98,1,2,2881,2,62,31.64,2125.65,2,27.5149,3,3295,3741,4
0,25,176,102,1,3,3339,0,89,32.93,2180.65,2,29.0645,3,3762,3838,3
0,25,182,50,1,0,3264,1,72,15.09,1495.67,2,7.6638,0,1795,2632,1
0,25,182,54,1,1,2020,2,94,16.3,1550.67,2,9.1129,0,2132,2729,4
0,25,182,58,1,2,2459,0,64,17.51,1605.67,2,10.562,0,2489,2826,1
0,25,182,62,1,3,2660,1,88,18.72,1660.67,2,12.0111,1,2865,2923,1
0,25,182,66,1,3,3805,2,82,19.93,1715.67,2,13.4602,1,2960,3020,4
0,25,182,70,1,0,3864,0,90,21.13,1770.67,2,14.9093,1,2125,3116,0
0,25,182,74,1,1,3952,1,62,22.34,1825.67,2,16.3584,1,2510,3213,1
0,25,182,78,1,2,3442,2,69,23.55,1880.67,2,17.8075,1,2915,3310,2
0,25,182,82,1,3,3168,0,71,24.76,1935.67,2,19.2566,1,3339,3407,0
0,25,182,86,1,0,3889,1,84,25.96,1990.67,2,20.7057,2,2389,3504,2
0,25,182,90,1,1,3384,2,88,27.17,2045.67,2,22.1548,2,2813,3600,2
0,25,182,94,1,2,4363,0,72,28.38,2100.67,2,23.6039,2,3256,3697,0
0,25,182,98,1,3,4553,1,82,29.59,2155.67,2,25.053,2,3719,3794,2
0,25,182,102,1,0,3268,2,75,30.79,2210.67,2,26.5021,3,2653,3891,4
0,25,152,50,1,1,1942,0,78,21.64,1345.58,2,15.5195,1,1850,2368,0
0,25,152,54,1,2,3180,1,69,23.37,1400.58,2,17.5971,1,2171,2465,1
0,25,152,58,1,3,3100,2,75,25.1,1455.58,2,19.6747,2,2511,2562,2
0,25,152,62,1,0,3430,0,74,26.84,1510.58,2,21.7522,2,1813,2659,0
0,25,152,66,1,1,3499,1,68,28.57,1565.58,2,23.8298,2,2153,2755,1
0,25,152,70,1,2,2538,2,84,30.3,1620.58,2,25.9073,3,2512,2852,4
0,25,152,74,1,3,3686,0,76,32.03,1675.58,2,27.9849,3,2890,2949,0
0,25,152,78,1,0,3594,1,61,33.76,1730.58,2,30.0625,3,2077,3046,0
0,25,152,82,1,1,3143,2,68,35.49,1785.58,2,32.14,3,2455,3143,2
0,25,152,86,1,2,4211,0,70,37.22,1840.58,2,34.2176,3,2853,3239,0
0,25,152,90,1,3,3203,1,62,38.95,1895.58,2,36.2952,3,3270,3336,1
0,25,152,94,1,0,4223,2,88,40.69,1950.58,2,38.3727,3,2341,3433,2
0,25,152,98,1,1,2859,0,70,42.42,2005.58,2,40.4503,3,2758,3530,0
0,25,152,102,1,2,2865,1,74,44.15,2060.58,2,42.5278,3,3194,3627,1
0,25,158,50,1,3,1864,2,84,20.03,1375.6,2,13.5846,1,2373,2421,4
0,25,158,54,1,0,2241,0,83,21.63,1430.6,2,15.5074,1,1717,2518,0
0,25,158,58,1,1,2458,1,69,23.23,1485.6,2,17.4301,1,2043,2615,1
0,25,158,62,1,2,2169,2,85,24.84,1540.6,2,19.3529,1,2388,2711,4
0,25,158,66,1,3,2893,0,77,26.44,1595.6,2,21.2757,2,2752,2808,0
0,25,158,70,1,0,3370,1,60,28.04,1650.6,2,23.1985,2,1981,2905,1
0,25,158,74,1,1,2191,2,70,29.64,1705.6,2,25.1212,2,2345,3002,4
0,25,158,78,1,2,3501,0,80,31.24,1760.6,2,27.044,3,2729,3099,5
0,25,158,82,1,3,2972,1,91,32.85,1815.6,2,28.9668,3,3132,3195,1
0,25,158,86,1,0,2667,2,80,34.45,1870.6,2,30.8895,3,2245,3292,4
0,25,158,90,1,1,4304,0,76,36.05,1925.6,2,32.8123,3,2648,3389,0
0,25,158,94,1,2,3730,1,78,37.65,1980.6,2,34.7351,3,3070,3486,1
0,25,158,98,1,3,3726,2,88,39.26,2035.6,2,36.6578,3,3511,3583,2
0,25,158,102,1,0,4379,0,92,40.86,2090.6,2,38.5806,3,2509,3679,3
0,25,164,50,1,1,1756,1,85,18.59,1405.62,2,11.8581,1,1933,2474,1
0,25,164,54,1,2,1902,2,74,20.08,1460.62,2,13.6428,1,2264,2571,2
0,25,164,58,1,3,2694,0,67,21.56,1515.62,2,15.4275,1,2614,2667,0
0,25,164,62,1,0,3262,1,89,23.05,1570.62,2,17.2121,1,1885,2764,1
0,25,164,66,1,1,2918,2,89,24.54,1625.62,2,18.9968,1,2235,2861,4
0,25,164,70,1,2,3638,0,60,26.03,1680.62,2,20.7814,2,2605,2958,0
0,25,164,74,1,3,3941,1,62,27.51,1735.62,2,22.5661,2,2994,3055,1
0,25,164,78,1,3,3309,2,74,29.0,1790.62,2,24.3507,2,3089,3151,2
0,25,164,82,1,0,4223,0,78,30.49,1845.62,2,26.1354,3,2215,3248,0
0,25,164,86,1,1,3178,1,85,31.98,1900.62,2,27.92,3,2613,3345,1
0,25,164,90,1,2,2478,2,75,33.46,1955.62,2,29.7047,3,3031,3442,4
0,25,164,94,1,3,3963,0,82,34.95,2010.62,2,31.4893,3,3468,3539,3
0,25,164,98,1,0,3417,1,81,36.44,2065.62,2,33.274,3,2479,3635,1
0,25,164,102,1,1,4292,2,82,37.92,2120.62,2,35.0586,3,2916,3732,2
0,25,170,50,1,2,2931,0,88,17.3,1435.64,2,10.3112,0,2225,2527,1
0,25,170,54,1,3,2991,1,79,18.69,1490.64,2,11.9721,1,2571,2624,1
0,25,170,58,1,0,2203,2,91,20.07,1545.64,2,13.633,1,1855,2720,4
0,25,170,62,1,1,2704,0,87,21.45,1600.64,2,15.2939,1,2201,2817,0
0,25,170,66,1,2,3788,1,71,22.84,1655.64,2,16.9548,1,2566,2914,1
0,25,170,70,1,3,3733,2,67,24.22,1710.64,2,18.6157,1,2951,3011,2
0,25,170,74,1,0,2237,0,91,25.61,1765.64,2,20.2766,2,2119,3108,3
0,25,170,78,1,1,3525,1,64,26.99,1820.64,2,21.9375,2,2503,3204,1
0,25,170,82,1,2,3268,2,65,28.37,1875.64,2,23.5984,2,2907,3301,2
0,25,170,86,1,3,2684,0,89,29.76,1930.64,2,25.2593,2,3330,3398,3
0,25,170,90,1,0,3355,1,62,31.14,1985.64,2,26.9202,3,2383,3495,1
0,25,170,94,1,1,2981,2,85,32.53,2040.64,2,28.5811,3,2806,3592,4
0,25,170,98,1,2,2840,0,91,33.91,2095.64,2,30.242,3,3248,3688,3
0,25,170,102,1,3,2650,1,76,35.29,2150.64,2,31.9029,3,3710,3785,1
0,25,176,50,1,0,2089,2,75,16.14,1465.65,2,8.9198,0,1759,2580,2
0,25,176,54,1,1,2462,0,88,17.43,1520.65,2,10.4694,0,2091,2676,1
0,25,176,58,1,2,3577,1,88,18.72,1575.65,2,12.019,1,2442,2773,1
0,25,176,62,1,3,2554,2,76,20.02,1630.65,2,13.5686,1,2813,2870,2
0,25,176,66,1,0,3352,0,63,21.31,1685.65,2,15.1182,1,2023,2967,0
0,25,176,70,1,1,3002,1,62,22.6,1740.65,2,16.6678,1,2393,3064,1
0,25,176,74,1,2,3350,2,76,23.89,1795.65,2,18.2174,1,2783,3160,2
0,25,176,78,1,3,4104,0,84,25.18,1850.65,2,19.7669,2,3192,3257,3
0,25,176,82,1,0,2750,1,78,26.47,1905.65,2,21.3165,2,2287,3354,1
0,25,176,86,1,1,3037,2,60,27.76,1960.65,2,22.8661,2,2696,3451,1
0,25,176,90,1,2,3086,0,73,29.05,2015.65,2,24.4157,2,3124,3548,0
0,25,176,94,1,3,3899,1,62,30.35,2070.65,2,25.9653,3,3572,3644,1
0,25,176,98,1,0,4602,2,76,31.64,2125.65,2,27.5149,3,2551,3741,2
0,25,176,102,1,1,3723,0,75,32.93,2180.65,2,29.0645,3,2998,3838,0
0,25,182,50,1,2,3422,1,73,15.09,1495.67,2,7.6638,0,2318,2632,1
0,25,182,54,1,3,3220,2,88,16.3,1550.67,2,9.1129,0,2675,2729,4
0,25,182,58,1,0,2826,0,90,17.51,1605.67,2,10.562,0,1927,2826,1
0,25,182,62,1,1,2192,1,77,18.72,1660.67,2,12.0111,1,2283,2923,1
0,25,182,66,1,2,2114,2,80,19.93,1715.67,2,13.4602,1,2659,3020,4
0,25,182,70,1,3,2400,0,88,21.13,1770.67,2,14.9093,1,3054,3116,0
0,25,182,74,1,0,2860,1,67,22.34,1825.67,2,16.3584,1,2191,3213,1
0,25,182,78,1,1,2714,2,69,23.55,1880.67,2,17.8075,1,2586,3310,2
0,25,182,82,1,2,3747,0,82,24.76,1935.67,2,19.2566,1,3000,3407,0
0,25,182,86,1,3,4309,1,73,25.96,1990.67,2,20.7057,2,3434,3504,1
0,25,182,90,1,3,4608,2,91,27.17,2045.67,2,22.1548,2,3529,3600,2
0,25,182,94,1,0,2810,0,89,28.38,2100.67,2,23.6039,2,2521,3697,3
0,25,182,98,1,1,4667,1,73,29.59,2155.67,2,25.053,2,2964,3794,1
0,25,182,102,1,2,4435,2,71,30.79,2210.67,2,26.5021,3,3427,3891,2
0,30,152,50,1,3,1616,0,73,21.64,1311.81,2,16.6695,1,2263,2309,0
0,30,152,54,1,0,2237,1,84,23.37,1366.81,2,18.7471,1,1640,2406,1
0,30,152,58,1,1,2803,2,88,25.1,1421.81,2,20.8247,2,1955,2502,2
0,30,152,62,1,2,2365,0,81,26.84,1476.81,2,22.9022,2,2289,2599,3
0,30,152,66,1,3,3397,1,93,28.57,1531.81,2,24.9798,2,2642,2696,2
0,30,152,70,1,0,2262,2,88,30.3,1586.81,2,27.0573,3,1904,2793,4
0,30,152,74,1,1,2196,0,69,32.03,1641.81,2,29.1349,3,2257,2890,0
0,30,152,78,1,2,2897,1,70,33.76,1696.81,2,31.2125,3,2630,2986,1
0,30,152,82,1,3,3299,2,60,35.49,1751.81,2,33.29,3,3022,3083,2
0,30,152,86,1,0,3244,0,61,37.22,1806.81,2,35.3676,3,2168,3180,0
0,30,152,90,1,1,2785,1,66,38.95,1861.81,2,37.4452,3,2560,3277,1
0,30,152,94,1,2,3374,2,73,40.69,1916.81,2,39.5227,3,2971,3374,2
0,30,152,98,1,3,4511,0,81,42.42,1971.81,2,41.6003,3,3401,3470,3
0,30,152,102,1,0,3817,1,60,44.15,2026.81,2,43.6778,3,2432,3567,1
0,30,158,50,1,1,2102,2,94,20.03,1341.82,2,14.7346,1,1845,2362,4
0,30,158,54,1,2,1991,0,87,21.63,1396.82,2,16.6574,1,2165,2458,0
0,30,158,58,1,3,1916,1,87,23.23,1451.82,2,18.5801,1,2504,2555,1
0,30,158,62,1,0,3342,2,82,24.84,1506.82,2,20.5029,1,1808,2652,4
0,30,158,66,1,1,2556,0,95,26.44,1561.82,2,22.4257,2,2148,2749,3
0,30,158,70,1,2,3415,1,86,28.04,1616.82,2,24.3485,2,2506,2846,2
0,30,158,74,1,3,2060,2,91,29.64,1671.82,2,26.2712,2,2884,2942,4
0,30,158,78,1,0,2796,0,64,31.24,1726.82,2,28.194,3,2072,3039,0
0,30,158,82,1,1,3199,1,91,32.85,1781.82,2,30.1168,3,2450,3136,1
0,30,158,86,1,2,3362,2,78,34.45,1836.82,2,32.0395,3,2847,3233,2
0,30,158,90,1,3,3996,0,72,36.05,1891.82,2,33.9623,3,3263,3330,0
0,30,158,94,1,0,4420,1,82,37.65,1946.82,2,35.8851,3,2336,3426,0
0,30,158,98,1,1,3664,2,93,39.26,2001.82,2,37.8078,3,2753,3523,2
0,30,158,102,1,2,4199,0,63,40.86,2056.82,2,39.7306,3,3188,3620,0
0,30,164,50,1,3,2535,1,65,18.59,1371.84,2,13.0081,1,2366,2414,1
0,30,164,54,1,0,2260,2,84,20.08,1426.84,2,14.7928,1,1712,2511,4
0,30,164,58,1,1,2478,0,75,21.56,1481.84,2,16.5775,1,2038,2608,0
0,30,164,62,1,2,2948,1,72,23.05,1536.84,2,18.3621,1,2382,2705,1
0,30,164,66,1,3,2493,2,66,24.54,1591.84,2,20.1468,1,2746,2802,2
0,30,164,70,1,0,3217,0,79,26.03,1646.84,2,21.9314,2,1976,2898,0
0,30,164,74,1,1,3564,1,94,27.51,1701.84,2,23.7161,2,2340,2995,2
0,30,164,78,1,2,2845,2,70,29.0,1756.84,2,25.5007,2,2723,3092,2
0,30,164,82,1,3,2679,0,79,30.49,1811.84,2,27.2854,3,3125,3189,0
0,30,164,86,1,0,3778,1,62,31.98,1866.84,2,29.07,3,2240,3286,0
0,30,164,90,1,1,2469,2,87,33.46,1921.84,2,30.8547,3,2643,3382,4
0,30,164,94,1,2,3131,0,92,34.95,1976.84,2,32.6393,3,3064,3479,3
0,30,164,98,1,3,2968,1,65,36.44,2031.84,2,34.424,3,3505,3576,1
0,30,164,102,1,3,2608,2,76,37.92,2086.84,2,36.2086,3,3600,3673,4
0,30,170,50,1,0,1727,0,81,17.3,1401.86,2,11.4612,0,1682,2467,1
0,30,170,54,1,1,2051,1,95,18.69,1456.86,2,13.1221,1,2003,2564,1
0,30,170,58,1,2,2368,2,89,20.07,1511.86,2,14.783,1,2343,2661,4
0,30,170,62,1,3,2785,0,66,21.45,1566.86,2,16.4439,1,2703,2758,0
0,30,170,66,1,0,3368,1,60,22.84,1621.86,2,18.1048,1,1946,2854,1
0,30,170,70,1,1,2509,2,61,24.22,1676.86,2,19.7657,1,2306,2951,2
0,30,170,74,1,2,2317,0,65,25.61,1731.86,2,21.4266,2,2684,3048,0
0,30,170,78,1,3,3711,1,90,26.99,1786.86,2,23.0875,2,3082,3145,2
0,30,170,82,1,0,2658,2,88,28.37,1841.86,2,24.7484,2,2210,3242,1
0,30,170,86,1,1,3606,0,75,29.76,1896.86,2,26.4093,2,2608,3338,0
0,30,170,90,1,2,3298,1,61,31.14,1951.86,2,28.0702,3,3025,3435,1
0,30,170,94,1,3,3285,2,92,32.53,2006.86,2,29.7311,3,3462,3532,2
0,30,170,98,1,0,4718,0,76,33.91,2061.86,2,31.392,3,2474,3629,0
0,30,170,102,1,1,3353,1,87,35.29,2116.86,2,33.0529,3,2911,3726,1
0,30,176,50,1,2,2470,2,86,16.14,1431.88,2,10.0698,0,2219,2520,4
0,30,176,54,1,3,3245,0,77,17.43,1486.88,2,11.6194,0,2565,2617,1
0,30,176,58,1,0,2714,1,65,18.72,1541.88,2,13.169,1,1850,2714,1
0,30,176,62,1,1,2698,2,87,20.02,1596.88,2,14.7186,1,2196,2811,4
0,30,176,66,1,2,2646,0,79,21.31,1651.88,2,16.2682,1,2560,2907,0
